elemento_id,grupo,tipo,perfil,combo,longitud_m,area_m2,ix_m4,iy_m4,r_min_m,kl_r,pu_N,mu_Nm,muy_Nm,muz_Nm,phi_pn_N,phi_mn_Nm,phi_mny_Nm,phi_mnz_Nm,ratio_axial,ratio_flexion,ratio_my,ratio_mz,dc,estado,rama_interaccion,extremo,tipo_revision
104,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,61965.874778914615,207013.95236616326,207013.95233713827,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.018925570785671163,0.2035188541601998,0.2034950369377921,2.381722240768918e-05,0.21298163955303537,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
101,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,59482.665964624546,204313.34046301758,204313.34043360894,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.018167151020629116,0.2008641484610963,0.2008403312386886,2.381722240768918e-05,0.20994772397141084,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
108,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,51103.09399960629,169585.29549302926,169585.29545759826,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.015607868464812732,0.16672642626707979,0.1667026090446721,2.381722240768918e-05,0.17453036049948614,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
105,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,51142.75699361475,169062.45353293134,169062.45349739076,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.015619982306557999,0.1662124718074703,0.16618865458506263,2.381722240768918e-05,0.1740224629607493,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
112,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,42612.31329393289,136675.91670033787,136675.91665637566,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.013014620619217685,0.13437645574988405,0.13435263852747636,2.381722240768918e-05,0.1408837660594929,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
109,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,41927.43289871411,136484.50547303868,136484.5054290148,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.01280544496494544,0.1341882982158514,0.13416448099344372,2.381722240768918e-05,0.14059102069832413,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
116,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,34901.14682678425,108842.84953058978,108842.84947538564,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.010659481966938472,0.10701650744618939,0.1069926902237817,2.381722240768918e-05,0.11234624842965862,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
113,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,34957.80098286205,108647.00301212631,108647.00295682266,3.4665765994588096,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.010676785236600659,0.10682399001401069,0.106800172791603,2.381722240768918e-05,0.11216238263231101,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
204,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,46120.918242078376,90762.48623660654,90762.48601994767,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.014086216098858658,0.08926275189003162,0.08921966484227946,4.308704775215759e-05,0.09630585993946095,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
201,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,41552.105651236125,83232.70286328516,83232.70262702588,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.012690812799817791,0.08186096311020692,0.08181787606245476,4.308704775215759e-05,0.08820636951011582,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
205,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,36756.53039510535,72420.51529105075,72420.5150195186,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.01122615181840292,0.07123256588515037,0.0711894788373982,4.308704775215759e-05,0.07684564179435183,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
208,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,36992.78249818498,72335.15843432718,72335.15816247463,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.011298307757717096,0.0711486599619942,0.07110557291424204,4.308704775215759e-05,0.07679781384085274,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
304,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,32077.53077661029,67065.40247198056,67065.40219319885,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.009797095280398736,0.06596740789682189,0.06592539460493421,4.201329188768031e-05,0.07086595553702126,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
301,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,28127.48071064264,61270.31817585999,61270.31787071048,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.008590673965487296,0.06027083099971567,0.06022881770782799,4.201329188768031e-05,0.06456616798245932,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,j,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
212,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,30872.64638372035,59149.70247866325,59149.70214621022,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.009429100396964145,0.05818733620203041,0.05814424915427825,4.308704775215759e-05,0.06290188640051249,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
209,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,29347.809904133464,56878.416432201404,56878.41608647276,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.008963385988284242,0.055954658474734784,0.05591157142698262,4.308704775215759e-05,0.0604363514688769,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,i,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
308,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,25745.786173087155,52980.11158310031,52980.111230201706,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.007863258614357766,0.05212154498548207,0.05207953169359439,4.201329188768031e-05,0.056053174292660955,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
305,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,23434.153695019544,50705.28359242967,50705.283223698716,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.007157241564647501,0.04988538551901019,0.04984337222712251,4.201329188768031e-05,0.053464006301333945,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
213,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,24169.079430297275,49563.35653228193,49563.35613552716,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.007381702028972985,0.048763943172147,0.04872085612439484,4.308704775215759e-05,0.05245479418663349,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
216,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.2,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.6650046550098,24203.575950915598,48889.33122648785,48889.330824263125,6.271283398234244,3274187.895343686,1017292.3892999999,1017292.3892999999,145549.15515,0.007392237930308208,0.048101375243443795,0.048058288195691634,4.308704775215759e-05,0.0517974942085979,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
316,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,17891.651675250316,49107.82377606158,49107.823395335945,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.005464454773867602,0.04831508002457709,0.048273066732689406,4.201329188768031e-05,0.05104730741151089,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
313,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,17147.496648797824,48694.02579831458,48694.02541435357,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.005237175506385495,0.04790831596604805,0.047866302674160366,4.201329188768031e-05,0.0505269037192408,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
312,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,20985.810265211236,47363.754642005035,47363.754247259996,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.006409470359063922,0.046600657340970804,0.04655864404908312,4.201329188768031e-05,0.04980539252050276,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
309,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.200000000000001,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500982,18960.256757821928,46011.65580000415,46011.65539365912,6.114999139322219,3274187.895343685,1017292.3892999999,1017292.3892999999,145549.15515,0.005790827333026868,0.04527154206612711,0.04522952877423943,4.201329188768031e-05,0.04816695573264054,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
404,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,19372.913620675874,43120.93899805805,43120.9386425323,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.005916860681155969,0.04242599360690133,0.04238794971444136,3.8043892459967617e-05,0.04538442394747932,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
413,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,16720.386524453428,41506.09680395884,41506.09643460095,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.005106727854022047,0.040838601206332474,0.040800557313872506,3.8043892459967617e-05,0.0433919651333435,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
406,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,22778.118569432143,40401.90912327245,40401.90874381998,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.0069568758108920796,0.03975318298990331,0.03971513909744334,3.8043892459967617e-05,0.04323162089534935,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
416,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,16517.456175684245,40945.74593839776,40945.74556398513,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.005044749019802491,0.040287775429486354,0.040249731537026386,3.8043892459967617e-05,0.0428101499393876,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
405,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,17531.7191344675,40696.630753469624,40696.63037676511,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.00535452444845937,0.04004289481321493,0.04000485092075496,3.8043892459967617e-05,0.04272015703744461,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
412,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,16396.261483990576,40137.2820435614,40137.28166160717,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.005007733828381735,0.03949305415674169,0.03945501026428172,3.8043892459967617e-05,0.04199692107093256,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
409,Columna_1,COLUMNA,IR 610 x 113.1,SISMO_DOWN_1,3.1999999999999993,0.01446,0.00087409,3.434e-05,0.0487321978702679,65.66500465500978,16167.97312221964,40101.625393011345,40101.62501071751,5.537256406165742,3274187.895343687,1017292.3892999999,1017292.3892999999,145549.15515,0.004938010168937635,0.03945800361349109,0.03941995972103112,3.8043892459967617e-05,0.04192700869795991,Cumple,Pu/phiPn < 0.20: Pu/(2 phiPn) + My/phiMny + Mz/phiMnz,envolvente,IR biaxial: My local contra eje fuerte; Mz local contra eje debil
